,frame_id,vehicle_id,x1,y1,x2,y2,x_center,y_center,time_window,prev_frame_id,continuous_presence,prev_x_center,prev_y_center,distance,valid_distance
1887,173,13,532,82,588,141,560.0,111.5,5,172.0,True,560.0,110.0,1.5,1.5
1888,173,14,741,119,798,171,769.5,145.0,5,172.0,True,767.5,142.5,3.2015621187164243,3.2015621187164243
1889,173,15,693,69,737,108,715.0,88.5,5,172.0,True,713.5,87.0,2.1213203435596424,2.1213203435596424
1890,173,16,614,68,656,107,635.0,87.5,5,172.0,True,635.0,86.0,1.5,1.5
1891,173,17,546,39,580,69,563.0,54.0,5,172.0,True,563.0,53.0,1.0,1.0
1892,173,18,604,21,629,47,616.5,34.0,5,172.0,True,616.5,33.0,1.0,1.0
1893,173,19,598,5,632,28,615.0,16.5,5,172.0,True,615.0,15.5,1.0,1.0
1894,173,20,644,4,681,28,662.5,16.0,5,172.0,True,662.0,15.5,0.7071067811865476,0.7071067811865476
1895,173,21,548,16,575,41,561.5,28.5,5,172.0,True,561.5,28.0,0.5,0.5
1896,174,5,435,140,490,202,462.5,171.0,5,173.0,True,462.5,171.0,0.0,0.0
1897,174,9,569,335,665,440,617.0,387.5,5,173.0,True,619.5,379.0,8.860022573334675,8.860022573334675
1898,174,11,597,223,667,296,632.0,259.5,5,173.0,True,632.5,254.5,5.024937810560445,5.024937810560445
1899,174,12,624,128,676,182,650.0,155.0,5,173.0,True,650.0,152.0,3.0,3.0
1900,174,13,532,84,588,143,560.0,113.5,5,173.0,True,560.0,111.5,2.0,2.0
1901,174,14,743,121,799,173,771.0,147.0,5,173.0,True,769.5,145.0,2.5,2.5
1902,174,15,695,70,738,110,716.5,90.0,5,173.0,True,715.0,88.5,2.1213203435596424,2.1213203435596424
1903,174,16,615,70,657,109,636.0,89.5,5,173.0,True,635.0,87.5,2.23606797749979,2.23606797749979
1904,174,17,546,40,579,70,562.5,55.0,5,173.0,True,563.0,54.0,1.118033988749895,1.118033988749895
1905,174,18,604,22,630,47,617.0,34.5,5,173.0,True,616.5,34.0,0.7071067811865476,0.7071067811865476
1906,174,19,598,6,633,29,615.5,17.5,5,173.0,True,615.0,16.5,1.118033988749895,1.118033988749895
1907,174,20,645,5,681,29,663.0,17.0,5,173.0,True,662.5,16.0,1.118033988749895,1.118033988749895
1908,174,21,548,17,575,41,561.5,29.0,5,173.0,True,561.5,28.5,0.5,0.5
1909,175,5,435,140,490,202,462.5,171.0,5,174.0,True,462.5,171.0,0.0,0.0
1910,175,9,565,343,663,450,614.0,396.5,5,174.0,True,617.0,387.5,9.486832980505138,9.486832980505138
1911,175,11,595,227,667,302,631.0,264.5,5,174.0,True,632.0,259.5,5.0990195135927845,5.0990195135927845
1912,175,12,624,130,677,185,650.5,157.5,5,174.0,True,650.0,155.0,2.5495097567963922,2.5495097567963922
1913,175,13,532,85,589,144,560.5,114.5,5,174.0,True,560.0,113.5,1.118033988749895,1.118033988749895
1914,175,14,744,123,802,176,773.0,149.5,5,174.0,True,771.0,147.0,3.2015621187164243,3.2015621187164243
1915,175,15,696,71,739,111,717.5,91.0,5,174.0,True,716.5,90.0,1.4142135623730951,1.4142135623730951
1916,175,16,615,71,657,110,636.0,90.5,5,174.0,True,636.0,89.5,1.0,1.0
1917,175,17,546,41,579,71,562.5,56.0,5,174.0,True,562.5,55.0,1.0,1.0
1918,175,18,604,22,630,48,617.0,35.0,5,174.0,True,617.0,34.5,0.5,0.5
1919,175,19,599,6,633,30,616.0,18.0,5,174.0,True,615.5,17.5,0.7071067811865476,0.7071067811865476
1920,175,20,647,6,682,30,664.5,18.0,5,174.0,True,663.0,17.0,1.8027756377319946,1.8027756377319946
1921,175,21,548,17,575,42,561.5,29.5,5,174.0,True,561.5,29.0,0.5,0.5
1922,176,5,435,140,490,202,462.5,171.0,5,175.0,True,462.5,171.0,0.0,0.0
1923,176,9,561,350,661,460,611.0,405.0,5,175.0,True,614.0,396.5,9.013878188659973,9.013878188659973
1924,176,11,594,231,667,307,630.5,269.0,5,175.0,True,631.0,264.5,4.527692569068709,4.527692569068709
1925,176,12,624,132,678,188,651.0,160.0,5,175.0,True,650.5,157.5,2.5495097567963922,2.5495097567963922
1926,176,13,531,86,589,146,560.0,116.0,5,175.0,True,560.5,114.5,1.5811388300841898,1.5811388300841898
1927,176,14,746,125,803,179,774.5,152.0,5,175.0,True,773.0,149.5,2.9154759474226504,2.9154759474226504
1928,176,15,698,73,740,113,719.0,93.0,5,175.0,True,717.5,91.0,2.5,2.5
1929,176,16,616,73,658,112,637.0,92.5,5,175.0,True,636.0,90.5,2.23606797749979,2.23606797749979
1930,176,17,545,42,580,72,562.5,57.0,5,175.0,True,562.5,56.0,1.0,1.0
1931,176,18,604,23,630,49,617.0,36.0,5,175.0,True,617.0,35.0,1.0,1.0
1932,176,19,599,7,633,31,616.0,19.0,5,175.0,True,616.0,18.0,1.0,1.0
1933,176,20,647,7,682,31,664.5,19.0,5,175.0,True,664.5,18.0,1.0,1.0
1934,176,21,548,18,575,43,561.5,30.5,5,175.0,True,561.5,29.5,1.0,1.0
1935,177,5,435,140,490,202,462.5,171.0,5,176.0,True,462.5,171.0,0.0,0.0
1936,177,9,557,357,659,470,608.0,413.5,5,176.0,True,611.0,405.0,9.013878188659973,9.013878188659973
1937,177,11,594,236,667,313,630.5,274.5,5,176.0,True,630.5,269.0,5.5,5.5
1938,177,12,624,135,678,191,651.0,163.0,5,176.0,True,651.0,160.0,3.0,3.0
1939,177,13,531,87,589,148,560.0,117.5,5,176.0,True,560.0,116.0,1.5,1.5
1940,177,14,747,127,806,181,776.5,154.0,5,176.0,True,774.5,152.0,2.8284271247461903,2.8284271247461903
1941,177,15,698,74,742,114,720.0,94.0,5,176.0,True,719.0,93.0,1.4142135623730951,1.4142135623730951
1942,177,16,616,74,659,114,637.5,94.0,5,176.0,True,637.0,92.5,1.5811388300841898,1.5811388300841898
1943,177,17,545,42,580,73,562.5,57.5,5,176.0,True,562.5,57.0,0.5,0.5
1944,177,18,605,24,631,50,618.0,37.0,5,176.0,True,617.0,36.0,1.4142135623730951,1.4142135623730951
1945,177,19,600,8,633,31,616.5,19.5,5,176.0,True,616.0,19.0,0.7071067811865476,0.7071067811865476
1946,177,20,648,7,683,32,665.5,19.5,5,176.0,True,664.5,19.0,1.118033988749895,1.118033988749895
1947,177,21,548,18,575,43,561.5,30.5,5,176.0,True,561.5,30.5,0.0,0.0
1948,178,5,435,140,490,202,462.5,171.0,5,177.0,True,462.5,171.0,0.0,0.0
1949,178,9,552,365,657,482,604.5,423.5,5,177.0,True,608.0,413.5,10.594810050208546,10.594810050208546
1950,178,11,593,240,667,318,630.0,279.0,5,177.0,True,630.5,274.5,4.527692569068709,4.527692569068709
1951,178,12,624,137,678,193,651.0,165.0,5,177.0,True,651.0,163.0,2.0,2.0
1952,178,13,531,88,589,150,560.0,119.0,5,177.0,True,560.0,117.5,1.5,1.5
1953,178,14,748,129,808,184,778.0,156.5,5,177.0,True,776.5,154.0,2.9154759474226504,2.9154759474226504
1954,178,15,700,76,743,116,721.5,96.0,5,177.0,True,720.0,94.0,2.5,2.5
1955,178,16,616,76,660,116,638.0,96.0,5,177.0,True,637.5,94.0,2.0615528128088303,2.0615528128088303
1956,178,17,545,43,580,74,562.5,58.5,5,177.0,True,562.5,57.5,1.0,1.0
1957,178,18,605,25,631,51,618.0,38.0,5,177.0,True,618.0,37.0,1.0,1.0
1958,178,19,600,8,633,32,616.5,20.0,5,177.0,True,616.5,19.5,0.5,0.5
1959,178,20,649,8,684,33,666.5,20.5,5,177.0,True,665.5,19.5,1.4142135623730951,1.4142135623730951
1960,178,21,547,19,575,44,561.0,31.5,5,177.0,True,561.5,30.5,1.118033988749895,1.118033988749895
1961,179,5,435,140,490,202,462.5,171.0,5,178.0,True,462.5,171.0,0.0,0.0
1962,179,9,547,374,655,493,601.0,433.5,5,178.0,True,604.5,423.5,10.594810050208546,10.594810050208546
1963,179,11,592,245,666,324,629.0,284.5,5,178.0,True,630.0,279.0,5.5901699437494745,5.5901699437494745
1964,179,12,624,140,679,196,651.5,168.0,5,178.0,True,651.0,165.0,3.0413812651491097,3.0413812651491097
1965,179,13,530,90,589,152,559.5,121.0,5,178.0,True,560.0,119.0,2.0615528128088303,2.0615528128088303
1966,179,14,750,131,810,187,780.0,159.0,5,178.0,True,778.0,156.5,3.2015621187164243,3.2015621187164243
1967,179,15,701,77,744,117,722.5,97.0,5,178.0,True,721.5,96.0,1.4142135623730951,1.4142135623730951
1968,179,16,617,77,660,118,638.5,97.5,5,178.0,True,638.0,96.0,1.5811388300841898,1.5811388300841898
1969,179,17,545,44,579,75,562.0,59.5,5,178.0,True,562.5,58.5,1.118033988749895,1.118033988749895
1970,179,18,605,25,632,52,618.5,38.5,5,178.0,True,618.0,38.0,0.7071067811865476,0.7071067811865476
1971,179,19,600,9,634,33,617.0,21.0,5,178.0,True,616.5,20.0,1.118033988749895,1.118033988749895
1972,179,20,650,9,684,34,667.0,21.5,5,178.0,True,666.5,20.5,1.118033988749895,1.118033988749895
1973,179,21,547,19,575,45,561.0,32.0,5,178.0,True,561.0,31.5,0.5,0.5
1974,180,5,435,140,490,202,462.5,171.0,6,179.0,True,462.5,171.0,0.0,0.0
1975,180,9,542,382,652,505,597.0,443.5,6,179.0,True,601.0,433.5,10.770329614269007,10.770329614269007
1976,180,11,591,249,666,329,628.5,289.0,6,179.0,True,629.0,284.5,4.527692569068709,4.527692569068709
1977,180,12,624,142,679,199,651.5,170.5,6,179.0,True,651.5,168.0,2.5,2.5
1978,180,13,530,91,589,153,559.5,122.0,6,179.0,True,559.5,121.0,1.0,1.0
1979,180,14,751,133,812,189,781.5,161.0,6,179.0,True,780.0,159.0,2.5,2.5
1980,180,15,702,79,746,119,724.0,99.0,6,179.0,True,722.5,97.0,2.5,2.5
1981,180,16,618,79,661,119,639.5,99.0,6,179.0,True,638.5,97.5,1.8027756377319946,1.8027756377319946
1982,180,17,545,45,579,76,562.0,60.5,6,179.0,True,562.0,59.5,1.0,1.0
1983,180,18,605,26,632,53,618.5,39.5,6,179.0,True,618.5,38.5,1.0,1.0
1984,180,19,601,9,634,34,617.5,21.5,6,179.0,True,617.0,21.0,0.7071067811865476,0.7071067811865476
1985,180,20,650,10,685,35,667.5,22.5,6,179.0,True,667.0,21.5,1.118033988749895,1.118033988749895
1986,180,21,547,20,575,45,561.0,32.5,6,179.0,True,561.0,32.0,0.5,0.5
1987,181,5,435,140,490,202,462.5,171.0,6,180.0,True,462.5,171.0,0.0,0.0
1988,181,9,536,392,649,517,592.5,454.5,6,180.0,True,597.0,443.5,11.884864324004713,11.884864324004713
1989,181,11,589,254,666,336,627.5,295.0,6,180.0,True,628.5,289.0,6.082762530298219,6.082762530298219
1990,181,12,625,145,680,202,652.5,173.5,6,180.0,True,651.5,170.5,3.1622776601683795,3.1622776601683795
1991,181,13,530,92,589,155,559.5,123.5,6,180.0,True,559.5,122.0,1.5,1.5
1992,181,14,753,135,814,192,783.5,163.5,6,180.0,True,781.5,161.0,3.2015621187164243,3.2015621187164243
1993,181,15,703,80,747,120,725.0,100.0,6,180.0,True,724.0,99.0,1.4142135623730951,1.4142135623730951
1994,181,16,618,80,662,122,640.0,101.0,6,180.0,True,639.5,99.0,2.0615528128088303,2.0615528128088303
1995,181,17,544,46,580,78,562.0,62.0,6,180.0,True,562.0,60.5,1.5,1.5
1996,181,18,605,27,632,54,618.5,40.5,6,180.0,True,618.5,39.5,1.0,1.0
1997,181,19,601,10,634,34,617.5,22.0,6,180.0,True,617.5,21.5,0.5,0.5
1998,181,20,651,10,685,36,668.0,23.0,6,180.0,True,667.5,22.5,0.7071067811865476,0.7071067811865476
1999,181,21,546,20,575,46,560.5,33.0,6,180.0,True,561.0,32.5,0.7071067811865476,0.7071067811865476
2000,182,5,435,140,490,202,462.5,171.0,6,181.0,True,462.5,171.0,0.0,0.0
2001,182,9,530,401,646,530,588.0,465.5,6,181.0,True,592.5,454.5,11.884864324004713,11.884864324004713
2002,182,11,587,259,665,343,626.0,301.0,6,181.0,True,627.5,295.0,6.18465843842649,6.18465843842649
2003,182,12,624,147,681,206,652.5,176.5,6,181.0,True,652.5,173.5,3.0,3.0
2004,182,13,529,93,589,158,559.0,125.5,6,181.0,True,559.5,123.5,2.0615528128088303,2.0615528128088303
2005,182,14,754,137,816,195,785.0,166.0,6,181.0,True,783.5,163.5,2.9154759474226504,2.9154759474226504
2006,182,15,704,82,749,122,726.5,102.0,6,181.0,True,725.0,100.0,2.5,2.5
2007,182,16,618,82,663,124,640.5,103.0,6,181.0,True,640.0,101.0,2.0615528128088303,2.0615528128088303
2008,182,17,544,47,580,79,562.0,63.0,6,181.0,True,562.0,62.0,1.0,1.0
2009,182,18,606,28,633,55,619.5,41.5,6,181.0,True,618.5,40.5,1.4142135623730951,1.4142135623730951
2010,182,19,601,11,634,35,617.5,23.0,6,181.0,True,617.5,22.0,1.0,1.0
2011,182,20,652,11,686,37,669.0,24.0,6,181.0,True,668.0,23.0,1.4142135623730951,1.4142135623730951
2012,182,21,546,21,575,47,560.5,34.0,6,181.0,True,560.5,33.0,1.0,1.0
2013,182,22,595,0,620,12,607.5,6.0,6,,False,,,,
2014,183,5,435,140,490,202,462.5,171.0,6,182.0,True,462.5,171.0,0.0,0.0
2015,183,9,524,411,643,543,583.5,477.0,6,182.0,True,588.0,465.5,12.349089035228468,12.349089035228468
2016,183,11,585,264,665,349,625.0,306.5,6,182.0,True,626.0,301.0,5.5901699437494745,5.5901699437494745
2017,183,12,624,150,681,209,652.5,179.5,6,182.0,True,652.5,176.5,3.0,3.0
2018,183,13,529,95,589,160,559.0,127.5,6,182.0,True,559.0,125.5,2.0,2.0
2019,183,14,756,140,818,198,787.0,169.0,6,182.0,True,785.0,166.0,3.605551275463989,3.605551275463989
2020,183,15,705,83,750,124,727.5,103.5,6,182.0,True,726.5,102.0,1.8027756377319946,1.8027756377319946
2021,183,16,619,84,664,126,641.5,105.0,6,182.0,True,640.5,103.0,2.23606797749979,2.23606797749979
2022,183,17,544,48,580,80,562.0,64.0,6,182.0,True,562.0,63.0,1.0,1.0
2023,183,18,606,28,633,56,619.5,42.0,6,182.0,True,619.5,41.5,0.5,0.5
2024,183,19,602,11,635,36,618.5,23.5,6,182.0,True,617.5,23.0,1.118033988749895,1.118033988749895
2025,183,20,653,12,687,38,670.0,25.0,6,182.0,True,669.0,24.0,1.4142135623730951,1.4142135623730951
2026,183,21,545,21,576,48,560.5,34.5,6,182.0,True,560.5,34.0,0.5,0.5
2027,183,22,595,0,620,13,607.5,6.5,6,182.0,True,607.5,6.0,0.5,0.5
2028,184,5,435,140,490,202,462.5,171.0,6,183.0,True,462.5,171.0,0.0,0.0
2029,184,9,519,421,640,557,579.5,489.0,6,183.0,True,583.5,477.0,12.649110640673518,12.649110640673518
2030,184,11,584,269,665,356,624.5,312.5,6,183.0,True,625.0,306.5,6.020797289396148,6.020797289396148
2031,184,12,624,153,681,213,652.5,183.0,6,183.0,True,652.5,179.5,3.5,3.5
2032,184,13,529,97,589,162,559.0,129.5,6,183.0,True,559.0,127.5,2.0,2.0
2033,184,14,758,142,820,201,789.0,171.5,6,183.0,True,787.0,169.0,3.2015621187164243,3.2015621187164243
2034,184,15,706,85,752,126,729.0,105.5,6,183.0,True,727.5,103.5,2.5,2.5
2035,184,16,618,86,665,129,641.5,107.5,6,183.0,True,641.5,105.0,2.5,2.5
2036,184,17,544,48,580,82,562.0,65.0,6,183.0,True,562.0,64.0,1.0,1.0
2037,184,18,606,29,634,57,620.0,43.0,6,183.0,True,619.5,42.0,1.118033988749895,1.118033988749895
2038,184,19,602,12,635,37,618.5,24.5,6,183.0,True,618.5,23.5,1.0,1.0
2039,184,20,654,13,687,39,670.5,26.0,6,183.0,True,670.0,25.0,1.118033988749895,1.118033988749895
2040,184,21,546,22,575,49,560.5,35.5,6,183.0,True,560.5,34.5,1.0,1.0
2041,184,22,594,0,621,13,607.5,6.5,6,183.0,True,607.5,6.5,0.0,0.0
2042,185,5,435,140,490,202,462.5,171.0,6,184.0,True,462.5,171.0,0.0,0.0
2043,185,9,513,430,637,570,575.0,500.0,6,184.0,True,579.5,489.0,11.884864324004713,11.884864324004713
2044,185,11,582,274,664,362,623.0,318.0,6,184.0,True,624.5,312.5,5.70087712549569,5.70087712549569
2045,185,12,624,156,682,216,653.0,186.0,6,184.0,True,652.5,183.0,3.0413812651491097,3.0413812651491097
2046,185,13,528,99,589,164,558.5,131.5,6,184.0,True,559.0,129.5,2.0615528128088303,2.0615528128088303
2047,185,14,760,145,822,203,791.0,174.0,6,184.0,True,789.0,171.5,3.2015621187164243,3.2015621187164243
2048,185,15,707,86,754,128,730.5,107.0,6,184.0,True,729.0,105.5,2.1213203435596424,2.1213203435596424
2049,185,16,619,87,665,131,642.0,109.0,6,184.0,True,641.5,107.5,1.5811388300841898,1.5811388300841898
2050,185,17,544,49,581,83,562.5,66.0,6,184.0,True,562.0,65.0,1.118033988749895,1.118033988749895
2051,185,18,607,30,634,58,620.5,44.0,6,184.0,True,620.0,43.0,1.118033988749895,1.118033988749895
2052,185,19,602,13,636,38,619.0,25.5,6,184.0,True,618.5,24.5,1.118033988749895,1.118033988749895
2053,185,20,656,14,688,40,672.0,27.0,6,184.0,True,670.5,26.0,1.8027756377319946,1.8027756377319946
2054,185,21,545,23,575,49,560.0,36.0,6,184.0,True,560.5,35.5,0.7071067811865476,0.7071067811865476
2055,185,22,595,0,621,14,608.0,7.0,6,184.0,True,607.5,6.5,0.7071067811865476,0.7071067811865476
2056,186,5,435,140,490,202,462.5,171.0,6,185.0,True,462.5,171.0,0.0,0.0
2057,186,9,505,442,633,586,569.0,514.0,6,185.0,True,575.0,500.0,15.231546211727817,15.231546211727817
2058,186,11,580,280,664,369,622.0,324.5,6,185.0,True,623.0,318.0,6.576473218982953,6.576473218982953
2059,186,12,624,159,682,219,653.0,189.0,6,185.0,True,653.0,186.0,3.0,3.0
2060,186,13,528,100,589,166,558.5,133.0,6,185.0,True,558.5,131.5,1.5,1.5
2061,186,14,762,147,825,206,793.5,176.5,6,185.0,True,791.0,174.0,3.5355339059327378,3.5355339059327378
2062,186,15,709,88,755,130,732.0,109.0,6,185.0,True,730.5,107.0,2.5,2.5
2063,186,16,619,89,666,133,642.5,111.0,6,185.0,True,642.0,109.0,2.0615528128088303,2.0615528128088303
2064,186,17,544,50,581,84,562.5,67.0,6,185.0,True,562.5,66.0,1.0,1.0
2065,186,18,607,31,634,59,620.5,45.0,6,185.0,True,620.5,44.0,1.0,1.0
2066,186,19,603,13,635,39,619.0,26.0,6,185.0,True,619.0,25.5,0.5,0.5
2067,186,20,656,15,688,41,672.0,28.0,6,185.0,True,672.0,27.0,1.0,1.0
2068,186,21,545,23,576,50,560.5,36.5,6,185.0,True,560.0,36.0,0.7071067811865476,0.7071067811865476
2069,186,22,594,0,622,14,608.0,7.0,6,185.0,True,608.0,7.0,0.0,0.0
2070,187,5,435,140,490,202,462.5,171.0,6,186.0,True,462.5,171.0,0.0,0.0
2071,187,9,497,453,628,602,562.5,527.5,6,186.0,True,569.0,514.0,14.983324063771697,14.983324063771697
2072,187,11,578,286,664,377,621.0,331.5,6,186.0,True,622.0,324.5,7.0710678118654755,7.0710678118654755
2073,187,12,623,161,683,223,653.0,192.0,6,186.0,True,653.0,189.0,3.0,3.0
2074,187,13,528,102,589,168,558.5,135.0,6,186.0,True,558.5,133.0,2.0,2.0
2075,187,14,764,150,827,209,795.5,179.5,6,186.0,True,793.5,176.5,3.605551275463989,3.605551275463989
2076,187,15,710,89,757,131,733.5,110.0,6,186.0,True,732.0,109.0,1.8027756377319946,1.8027756377319946
2077,187,16,620,91,666,135,643.0,113.0,6,186.0,True,642.5,111.0,2.0615528128088303,2.0615528128088303
2078,187,17,544,51,581,85,562.5,68.0,6,186.0,True,562.5,67.0,1.0,1.0
2079,187,18,608,32,635,60,621.5,46.0,6,186.0,True,620.5,45.0,1.4142135623730951,1.4142135623730951
2080,187,19,604,14,636,39,620.0,26.5,6,186.0,True,619.0,26.0,1.118033988749895,1.118033988749895
2081,187,20,657,16,689,42,673.0,29.0,6,186.0,True,672.0,28.0,1.4142135623730951,1.4142135623730951
2082,187,21,545,24,576,51,560.5,37.5,6,186.0,True,560.5,36.5,1.0,1.0
2083,187,22,594,0,622,15,608.0,7.5,6,186.0,True,608.0,7.0,0.5,0.5
2084,188,5,435,140,490,202,462.5,171.0,6,187.0,True,462.5,171.0,0.0,0.0
2085,188,9,488,465,624,618,556.0,541.5,6,187.0,True,562.5,527.5,15.435349040433131,15.435349040433131
2086,188,11,576,292,662,385,619.0,338.5,6,187.0,True,621.0,331.5,7.280109889280518,7.280109889280518
2087,188,12,623,164,683,226,653.0,195.0,6,187.0,True,653.0,192.0,3.0,3.0
2088,188,13,527,103,589,170,558.0,136.5,6,187.0,True,558.5,135.0,1.5811388300841898,1.5811388300841898
2089,188,14,765,152,829,212,797.0,182.0,6,187.0,True,795.5,179.5,2.9154759474226504,2.9154759474226504
2090,188,15,711,91,758,133,734.5,112.0,6,187.0,True,733.5,110.0,2.23606797749979,2.23606797749979
2091,188,16,620,93,667,138,643.5,115.5,6,187.0,True,643.0,113.0,2.5495097567963922,2.5495097567963922
2092,188,17,544,52,581,86,562.5,69.0,6,187.0,True,562.5,68.0,1.0,1.0
2093,188,18,608,33,635,61,621.5,47.0,6,187.0,True,621.5,46.0,1.0,1.0
2094,188,19,604,15,637,40,620.5,27.5,6,187.0,True,620.0,26.5,1.118033988749895,1.118033988749895
2095,188,20,658,17,690,43,674.0,30.0,6,187.0,True,673.0,29.0,1.4142135623730951,1.4142135623730951
2096,188,21,545,24,576,52,560.5,38.0,6,187.0,True,560.5,37.5,0.5,0.5
2097,188,22,594,0,623,15,608.5,7.5,6,187.0,True,608.0,7.5,0.5,0.5
2098,189,5,435,140,490,202,462.5,171.0,6,188.0,True,462.5,171.0,0.0,0.0
2099,189,9,479,478,620,636,549.5,557.0,6,188.0,True,556.0,541.5,16.80773631397161,16.80773631397161
2100,189,11,574,298,662,393,618.0,345.5,6,188.0,True,619.0,338.5,7.0710678118654755,7.0710678118654755
2101,189,12,623,167,683,230,653.0,198.5,6,188.0,True,653.0,195.0,3.5,3.5
2102,189,13,527,105,589,173,558.0,139.0,6,188.0,True,558.0,136.5,2.5,2.5
2103,189,14,767,154,831,215,799.0,184.5,6,188.0,True,797.0,182.0,3.2015621187164243,3.2015621187164243
2104,189,15,712,92,760,135,736.0,113.5,6,188.0,True,734.5,112.0,2.1213203435596424,2.1213203435596424
2105,189,16,620,95,668,140,644.0,117.5,6,188.0,True,643.5,115.5,2.0615528128088303,2.0615528128088303
2106,189,17,544,52,581,87,562.5,69.5,6,188.0,True,562.5,69.0,0.5,0.5
2107,189,18,608,34,636,62,622.0,48.0,6,188.0,True,621.5,47.0,1.118033988749895,1.118033988749895
2108,189,19,604,15,637,41,620.5,28.0,6,188.0,True,620.5,27.5,0.5,0.5
2109,189,20,659,18,690,44,674.5,31.0,6,188.0,True,674.0,30.0,1.118033988749895,1.118033988749895
2110,189,21,545,25,576,53,560.5,39.0,6,188.0,True,560.5,38.0,1.0,1.0
2111,189,22,594,0,623,16,608.5,8.0,6,188.0,True,608.5,7.5,0.5,0.5
2112,190,5,435,140,490,202,462.5,171.0,6,189.0,True,462.5,171.0,0.0,0.0
2113,190,9,470,490,615,652,542.5,571.0,6,189.0,True,549.5,557.0,15.652475842498529,15.652475842498529
2114,190,11,571,304,661,401,616.0,352.5,6,189.0,True,618.0,345.5,7.280109889280518,7.280109889280518
2115,190,12,623,170,684,233,653.5,201.5,6,189.0,True,653.0,198.5,3.0413812651491097,3.0413812651491097
2116,190,13,526,107,589,175,557.5,141.0,6,189.0,True,558.0,139.0,2.0615528128088303,2.0615528128088303
2117,190,14,769,157,833,218,801.0,187.5,6,189.0,True,799.0,184.5,3.605551275463989,3.605551275463989
2118,190,15,713,94,761,137,737.0,115.5,6,189.0,True,736.0,113.5,2.23606797749979,2.23606797749979
2119,190,16,620,97,669,143,644.5,120.0,6,189.0,True,644.0,117.5,2.5495097567963922,2.5495097567963922
2120,190,17,544,53,581,88,562.5,70.5,6,189.0,True,562.5,69.5,1.0,1.0
2121,190,18,609,35,636,63,622.5,49.0,6,189.0,True,622.0,48.0,1.118033988749895,1.118033988749895
2122,190,19,604,16,637,42,620.5,29.0,6,189.0,True,620.5,28.0,1.0,1.0
2123,190,20,660,19,691,45,675.5,32.0,6,189.0,True,674.5,31.0,1.4142135623730951,1.4142135623730951
2124,190,21,544,26,577,54,560.5,40.0,6,189.0,True,560.5,39.0,1.0,1.0
2125,190,22,593,0,624,16,608.5,8.0,6,189.0,True,608.5,8.0,0.0,0.0
2126,191,5,435,140,490,202,462.5,171.0,6,190.0,True,462.5,171.0,0.0,0.0
2127,191,9,459,504,609,672,534.0,588.0,6,190.0,True,542.5,571.0,19.00657780874821,19.00657780874821
2128,191,11,569,311,660,409,614.5,360.0,6,190.0,True,616.0,352.5,7.648529270389178,7.648529270389178
2129,191,12,623,173,684,237,653.5,205.0,6,190.0,True,653.5,201.5,3.5,3.5
2130,191,13,526,108,589,177,557.5,142.5,6,190.0,True,557.5,141.0,1.5,1.5
2131,191,14,770,159,836,221,803.0,190.0,6,190.0,True,801.0,187.5,3.2015621187164243,3.2015621187164243
2132,191,15,715,95,763,139,739.0,117.0,6,190.0,True,737.0,115.5,2.5,2.5
2133,191,16,620,98,670,145,645.0,121.5,6,190.0,True,644.5,120.0,1.5811388300841898,1.5811388300841898
2134,191,17,544,54,581,90,562.5,72.0,6,190.0,True,562.5,70.5,1.5,1.5
2135,191,18,609,35,637,64,623.0,49.5,6,190.0,True,622.5,49.0,0.7071067811865476,0.7071067811865476
2136,191,19,604,17,637,43,620.5,30.0,6,190.0,True,620.5,29.0,1.0,1.0
2137,191,20,660,20,692,46,676.0,33.0,6,190.0,True,675.5,32.0,1.118033988749895,1.118033988749895
2138,191,21,545,26,576,55,560.5,40.5,6,190.0,True,560.5,40.0,0.5,0.5
2139,191,22,593,0,624,17,608.5,8.5,6,190.0,True,608.5,8.0,0.5,0.5
2140,192,5,435,140,490,202,462.5,171.0,6,191.0,True,462.5,171.0,0.0,0.0
2141,192,9,448,518,603,693,525.5,605.5,6,191.0,True,534.0,588.0,19.45507645834372,19.45507645834372
2142,192,11,566,317,659,418,612.5,367.5,6,191.0,True,614.5,360.0,7.762087348130012,7.762087348130012
2143,192,12,622,176,684,241,653.0,208.5,6,191.0,True,653.5,205.0,3.5355339059327378,3.5355339059327378
2144,192,13,526,110,589,179,557.5,144.5,6,191.0,True,557.5,142.5,2.0,2.0
2145,192,14,772,162,838,224,805.0,193.0,6,191.0,True,803.0,190.0,3.605551275463989,3.605551275463989
2146,192,15,716,97,765,141,740.5,119.0,6,191.0,True,739.0,117.0,2.5,2.5
2147,192,16,621,101,670,148,645.5,124.5,6,191.0,True,645.0,121.5,3.0413812651491097,3.0413812651491097
2148,192,17,544,55,582,91,563.0,73.0,6,191.0,True,562.5,72.0,1.118033988749895,1.118033988749895
2149,192,18,609,36,637,65,623.0,50.5,6,191.0,True,623.0,49.5,1.0,1.0
2150,192,19,605,18,638,44,621.5,31.0,6,191.0,True,620.5,30.0,1.4142135623730951,1.4142135623730951
2151,192,20,661,21,693,47,677.0,34.0,6,191.0,True,676.0,33.0,1.4142135623730951,1.4142135623730951
2152,192,21,544,27,577,56,560.5,41.5,6,191.0,True,560.5,40.5,1.0,1.0
2153,192,22,593,0,625,17,609.0,8.5,6,191.0,True,608.5,8.5,0.5,0.5
2154,193,5,435,140,490,202,462.5,171.0,6,192.0,True,462.5,171.0,0.0,0.0
